session,trial,staircase,letter,response,correct,alpha1,alpha2
3,1,2,A,A,True,0.12,0.14
3,1,3,H,H,True,0.12,0.14
3,2,2,K,K,True,0.12,0.14
3,2,3,D,D,True,0.11,0.14
3,3,2,S,F,False,0.11,0.14
3,3,3,K,K,True,0.12,0.14
3,4,2,F,F,True,0.12,0.13
3,4,3,L,L,True,0.12,0.13
3,5,2,H,H,True,0.12,0.13
3,5,3,J,J,True,0.11,0.13
3,6,2,S,S,True,0.11,0.13
3,6,3,J,J,True,0.11,0.13
3,7,2,J,F,False,0.11,0.12
3,7,3,L,L,True,0.12,0.12
3,8,2,K,K,True,0.12,0.12
3,8,3,S,S,True,0.12,0.12
3,9,2,S,S,True,0.12,0.12
3,9,3,J,J,True,0.11,0.12
3,10,2,D,D,True,0.11,0.11
3,10,3,K,K,True,0.11,0.11
3,11,2,S,S,True,0.11,0.11
3,11,3,K,K,True,0.1,0.11
3,12,2,K,K,True,0.1,0.11
3,12,3,G,G,True,0.1,0.11
3,13,2,G,F,False,0.1,0.1
3,13,3,D,J,False,0.11,0.1
3,14,2,D,D,True,0.11,0.11
3,14,3,S,F,False,0.11,0.11
3,15,2,S,S,True,0.11,0.12
3,15,3,D,D,True,0.1,0.12
3,16,2,A,F,False,0.1,0.12
3,16,3,J,J,True,0.11,0.12
3,17,2,F,F,True,0.11,0.12
3,17,3,D,D,True,0.11,0.12
3,18,2,H,J,False,0.11,0.11
3,18,3,J,D,False,0.12,0.11
3,19,2,S,S,True,0.12,0.12
3,19,3,F,F,True,0.12,0.12
3,20,2,F,F,True,0.12,0.12
3,20,3,A,A,True,0.11,0.12
3,21,2,F,F,True,0.11,0.12
3,21,3,L,L,True,0.11,0.12
3,22,2,G,G,True,0.11,0.11
3,22,3,H,H,True,0.1,0.11
3,23,2,J,F,False,0.1,0.11
3,23,3,H,F,False,0.11,0.11
3,24,2,J,F,False,0.11,0.12
3,24,3,A,A,True,0.12,0.12
3,25,2,F,F,True,0.12,0.12
3,25,3,H,H,True,0.12,0.12
