session,trial,staircase,letter,response,correct,alpha1,alpha2
3,4,3,H,H,True,0.1,0.18
3,5,2,F,F,True,0.1,0.18
3,5,3,H,H,True,0.1,0.18
3,6,2,J,H,False,0.1,0.17
3,6,3,K,K,True,0.11,0.17
3,7,2,H,H,True,0.11,0.17
3,7,3,G,G,True,0.11,0.17
3,8,2,H,H,True,0.11,0.17
3,8,3,G,G,True,0.1,0.17
3,9,2,A,K,False,0.1,0.16
3,9,3,S,S,True,0.11,0.16
3,10,2,K,K,True,0.11,0.16
3,10,3,D,D,True,0.11,0.16
3,11,2,H,H,True,0.11,0.16
3,11,3,G,G,True,0.1,0.16
3,12,2,L,L,True,0.1,0.15
3,12,3,A,A,True,0.1,0.15
3,13,2,F,S,False,0.1,0.15
3,13,3,J,H,False,0.11,0.15
3,14,2,A,K,False,0.11,0.16
3,14,3,J,J,True,0.12,0.16
3,15,2,L,H,False,0.12,0.16
3,15,3,G,G,True,0.13,0.16
3,16,2,G,G,True,0.13,0.16
3,16,3,G,G,True,0.13,0.16
3,17,2,A,A,True,0.13,0.15
3,17,3,H,H,True,0.12,0.15
3,18,2,J,J,True,0.12,0.15
3,18,3,D,D,True,0.12,0.15
3,19,2,L,S,False,0.12,0.15
3,19,3,A,A,True,0.13,0.15
3,20,2,F,H,False,0.13,0.14
3,20,3,K,K,True,0.14,0.14
3,21,2,F,F,True,0.14,0.14
3,21,3,D,D,True,0.14,0.14
3,22,2,H,H,True,0.14,0.14
3,22,3,K,K,True,0.13,0.14
3,23,2,K,K,True,0.13,0.13
3,23,3,H,H,True,0.13,0.13
3,24,2,A,A,True,0.13,0.13
3,24,3,S,H,False,0.12,0.13
3,25,2,A,A,True,0.12,0.14
3,25,3,L,K,False,0.12,0.14
