session,trial,staircase,letter,response,correct,alpha1,alpha2
2,8,3,G,G,True,0.1,0.12
2,9,2,K,K,True,0.1,0.12
2,9,3,K,D,False,0.09,0.12
2,10,2,D,D,True,0.09,0.13
2,10,3,D,D,True,0.09,0.13
2,11,2,K,K,True,0.09,0.13
2,11,3,A,A,True,0.08,0.13
2,12,2,L,G,False,0.08,0.13
2,12,3,G,G,True,0.09,0.13
2,13,2,J,D,False,0.09,0.12
2,13,3,H,H,True,0.1,0.12
2,14,2,H,H,True,0.1,0.12
2,14,3,J,J,True,0.1,0.12
2,15,2,D,D,True,0.1,0.12
2,15,3,A,A,True,0.09,0.12
2,16,2,K,K,True,0.09,0.11
2,16,3,S,D,False,0.09,0.11
2,17,2,D,D,True,0.09,0.12
2,17,3,F,D,False,0.08,0.12
2,18,2,G,G,True,0.08,0.13
2,18,3,J,J,True,0.08,0.13
2,19,2,K,K,True,0.08,0.13
2,19,3,D,D,True,0.07,0.13
2,20,2,H,D,False,0.07,0.13
2,20,3,F,G,False,0.08,0.13
2,21,2,D,G,False,0.08,0.14
2,21,3,D,D,True,0.09,0.14
2,22,2,A,A,True,0.09,0.14
2,22,3,J,J,True,0.09,0.14
2,23,2,L,D,False,0.09,0.14
2,23,3,L,D,False,0.1,0.14
2,24,2,S,J,False,0.1,0.15
2,24,3,A,A,True,0.11,0.15
2,25,2,H,H,True,0.11,0.15
2,25,3,H,H,True,0.11,0.15
3,1,2,S,S,True,0.11,0.15
3,1,3,F,F,True,0.11,0.15
3,2,2,D,D,True,0.11,0.15
3,2,3,G,G,True,0.1,0.15
3,3,2,J,J,True,0.1,0.15
3,3,3,A,A,True,0.1,0.15
3,4,2,G,G,True,0.1,0.14
3,4,3,K,K,True,0.09,0.14
3,5,2,A,A,True,0.09,0.14
3,5,3,L,J,False,0.09,0.14
3,6,2,A,A,True,0.09,0.15
3,6,3,S,S,True,0.08,0.15
3,7,2,G,G,True,0.08,0.15
3,7,3,K,K,True,0.08,0.15
3,8,2,H,H,True,0.08,0.15
3,8,3,K,K,True,0.07,0.15
3,9,2,S,H,False,0.07,0.14
3,9,3,K,K,True,0.08,0.14
3,10,2,G,G,True,0.08,0.14
3,10,3,G,G,True,0.08,0.14
3,11,2,L,H,False,0.08,0.14
3,11,3,A,A,True,0.09,0.14
3,12,2,F,F,True,0.09,0.13
3,12,3,G,G,True,0.09,0.13
3,13,2,A,A,True,0.09,0.13
3,13,3,G,G,True,0.08,0.13
3,14,2,F,H,False,0.08,0.13
3,14,3,J,J,True,0.09,0.13
3,15,2,J,H,False,0.09,0.12
3,15,3,L,L,True,0.1,0.12
3,16,2,L,H,False,0.1,0.12
3,16,3,G,H,False,0.11,0.12
3,17,2,S,F,False,0.11,0.13
3,17,3,G,G,True,0.12,0.13
3,18,2,F,F,True,0.12,0.13
3,18,3,J,J,True,0.12,0.13
3,19,2,D,D,True,0.12,0.13
3,19,3,J,J,True,0.11,0.13
3,20,2,D,D,True,0.11,0.12
3,20,3,A,A,True,0.11,0.12
3,21,2,F,F,True,0.11,0.12
3,21,3,D,D,True,0.1,0.12
3,22,2,G,H,False,0.1,0.12
3,22,3,L,J,False,0.11,0.12
3,23,2,A,A,True,0.11,0.13
3,23,3,D,D,True,0.11,0.13
3,24,2,L,F,False,0.11,0.13
3,24,3,K,K,True,0.12,0.13
3,25,2,J,J,True,0.12,0.13
3,25,3,G,G,True,0.12,0.13
