session,trial,staircase,letter,response,correct,alpha1,alpha2
2,4,2,H,H,True,0.18,0.18
2,4,3,D,D,True,0.17,0.18
2,5,2,F,F,True,0.17,0.18
2,5,3,K,K,True,0.17,0.18
2,6,2,L,L,True,0.17,0.18
2,6,3,L,L,True,0.16,0.18
2,7,2,L,L,True,0.16,0.17
2,7,3,H,H,True,0.16,0.17
2,8,2,L,L,True,0.16,0.17
2,8,3,L,L,True,0.15,0.17
2,9,2,D,D,True,0.15,0.17
2,9,3,G,G,True,0.15,0.17
2,10,2,D,F,False,0.15,0.16
2,10,3,F,F,True,0.16,0.16
2,11,2,A,A,True,0.16,0.16
2,11,3,L,L,True,0.16,0.16
2,12,2,L,G,False,0.16,0.16
2,12,3,J,J,True,0.17,0.16
2,13,2,F,F,True,0.17,0.15
2,13,3,J,J,True,0.17,0.15
2,14,2,S,S,True,0.17,0.15
2,14,3,K,K,True,0.16,0.15
2,15,2,G,G,True,0.16,0.15
2,15,3,G,G,True,0.16,0.15
2,16,2,L,L,True,0.16,0.14
2,16,3,F,H,False,0.15,0.14
2,17,2,H,H,True,0.15,0.15
2,17,3,J,J,True,0.15,0.15
2,18,2,A,A,True,0.15,0.15
2,18,3,K,K,True,0.14,0.15
2,19,2,S,S,True,0.14,0.15
2,19,3,J,J,True,0.14,0.15
2,20,2,A,A,True,0.14,0.14
2,20,3,H,H,True,0.13,0.14
2,21,2,H,H,True,0.13,0.14
2,21,3,J,J,True,0.13,0.14
2,22,2,F,F,True,0.13,0.14
2,22,3,G,G,True,0.12,0.14
2,23,2,L,H,False,0.12,0.13
2,23,3,F,F,True,0.13,0.13
2,24,2,J,J,True,0.13,0.13
2,24,3,F,F,True,0.13,0.13
2,25,2,J,J,True,0.13,0.13
2,25,3,G,G,True,0.12,0.13
3,1,2,H,H,True,0.12,0.13
3,1,3,S,S,True,0.12,0.13
3,2,2,G,G,True,0.12,0.13
3,2,3,J,J,True,0.11,0.13
3,3,2,F,F,True,0.11,0.13
3,3,3,S,D,False,0.11,0.13
3,4,2,D,D,True,0.11,0.14
3,4,3,H,H,True,0.1,0.14
3,5,2,K,K,True,0.1,0.14
3,5,3,D,D,True,0.1,0.14
3,6,2,H,H,True,0.1,0.14
3,6,3,D,D,True,0.09,0.14
3,7,2,D,J,False,0.09,0.13
3,7,3,H,F,False,0.1,0.13
3,8,2,G,G,True,0.1,0.14
3,8,3,K,K,True,0.1,0.14
3,9,2,G,G,True,0.1,0.14
3,9,3,A,A,True,0.09,0.14
3,10,2,G,G,True,0.09,0.14
3,10,3,K,K,True,0.09,0.14
3,11,2,F,H,False,0.09,0.13
3,11,3,A,A,True,0.1,0.13
3,12,2,J,J,True,0.1,0.13
3,12,3,K,K,True,0.1,0.13
3,13,2,D,D,True,0.1,0.13
3,13,3,D,D,True,0.09,0.13
3,14,2,A,A,True,0.09,0.12
3,14,3,D,D,True,0.09,0.12
3,15,2,A,A,True,0.09,0.12
3,15,3,D,D,True,0.08,0.12
3,16,2,D,D,True,0.08,0.12
3,16,3,J,J,True,0.08,0.12
3,17,2,D,D,True,0.08,0.11
3,17,3,J,G,False,0.07,0.11
3,18,2,K,H,False,0.07,0.12
3,18,3,K,K,True,0.08,0.12
3,19,2,F,H,False,0.08,0.12
3,19,3,S,S,True,0.09,0.12
3,20,2,D,D,True,0.09,0.12
3,20,3,F,H,False,0.09,0.12
3,21,2,H,H,True,0.09,0.13
3,21,3,K,K,True,0.08,0.13
3,22,2,L,D,False,0.08,0.13
3,22,3,S,D,False,0.09,0.13
3,23,2,L,L,True,0.09,0.14
3,23,3,L,L,True,0.09,0.14
3,24,2,D,D,True,0.09,0.14
3,24,3,D,D,True,0.08,0.14
3,25,2,G,D,False,0.08,0.14
3,25,3,H,H,True,0.09,0.14
